sender,receiver,amount,timestamp,type,is_fraud
U533,U789,18871.14,2025-10-14 12:54:53,transfer,0
U472,U458,4931.7,2025-10-15 19:28:41,cash_in,0
U107,U887,19122.28,2025-10-15 20:35:57,cash_in,0
U560,U735,15699.05,2025-10-26 13:08:39,cash_in,0
U863,U270,17283.67,2025-10-18 18:52:37,payment,0
U1000,U741,18636.72,2025-10-25 04:59:36,cash_in,0
U350,U391,1956.03,2025-10-17 18:07:14,cash_in,0
U340,U569,9608.96,2025-10-11 06:25:35,transfer,0
U369,U303,18009.74,2025-10-09 05:17:41,transfer,0
U190,U930,12301.87,2025-10-13 11:43:59,cash_in,0
U690,U388,6756.53,2025-10-13 20:26:30,cash_in,0
U946,U576,2633.15,2025-10-14 16:06:30,payment,0
U272,U4,8789.03,2025-10-22 04:21:11,payment,0
U914,U748,611.07,2025-10-02 08:31:20,transfer,0
U522,U466,15307.56,2025-10-16 12:42:42,cash_in,0
U666,U209,3528.87,2025-10-26 23:03:30,cash_in,0
U43,U577,10792.85,2025-10-05 06:35:45,cash_in,0
U318,U622,4697.41,2025-10-10 10:22:33,transfer,0
U142,U985,13468.84,2025-10-11 20:52:13,cash_in,0
U345,U310,6458.84,2025-10-08 15:30:19,payment,0
U67,U277,4008.09,2025-10-03 18:00:59,payment,0
U461,U403,5459.31,2025-10-15 06:40:09,transfer,0
U974,U645,13358.68,2025-10-13 14:15:05,cash_in,0
U300,U716,18882.35,2025-10-24 19:54:54,transfer,0
U954,U555,10072.56,2025-10-27 13:29:25,cash_in,0
U621,U619,8393.01,2025-10-27 06:49:30,payment,0
U685,U206,6705.49,2025-10-27 02:13:31,cash_in,0
U557,U545,15038.44,2025-10-19 19:10:01,transfer,0
U852,U714,1239.99,2025-10-17 12:02:45,transfer,0
U466,U918,15806.05,2025-10-22 07:27:46,transfer,0
U369,U536,553.58,2025-10-07 19:08:29,cash_in,0
U648,U191,1138.32,2025-10-03 03:27:55,transfer,0
U989,U973,18218.36,2025-10-13 23:58:10,payment,0
U239,U317,8815.59,2025-10-28 05:22:21,transfer,0
U824,U308,8663.88,2025-10-27 05:05:04,cash_in,0
U130,U373,11003.33,2025-10-21 21:43:36,transfer,0
U306,U863,12782.6,2025-10-10 15:44:53,transfer,0
U213,U456,11183.46,2025-10-29 15:15:04,transfer,0
U790,U974,8371.69,2025-10-05 22:15:10,payment,0
U996,U607,13975.6,2025-10-24 09:27:19,cash_in,0
U576,U916,6537.12,2025-10-21 00:29:55,transfer,0
U273,U898,198.26,2025-10-26 19:27:48,transfer,0
U53,U566,2215.9,2025-10-06 14:55:23,cash_in,0
U749,U402,16678.93,2025-10-20 21:44:32,transfer,0
U898,U610,14945.44,2025-10-02 13:23:12,cash_in,0
U717,U47,6966.26,2025-10-04 14:32:06,transfer,0
U184,U827,808.52,2025-10-15 17:24:23,cash_in,0
U866,U26,7444.8,2025-10-20 10:26:35,cash_in,0
U454,U536,9417.89,2025-10-12 02:43:52,payment,0
U165,U574,1666.87,2025-10-16 15:19:36,payment,0
U202,U646,16777.39,2025-10-18 20:11:25,transfer,0
U921,U515,6775.62,2025-10-05 09:13:06,cash_in,0
U540,U45,5116.57,2025-10-03 22:01:59,cash_in,0
U461,U55,16225.14,2025-10-13 19:58:16,payment,0
U149,U874,13646.23,2025-10-22 03:20:18,transfer,1
U866,U334,14744.51,2025-10-25 18:41:00,payment,0
U18,U214,6592.13,2025-10-13 10:40:13,payment,0
U137,U117,1407.32,2025-10-16 03:32:42,cash_in,0
U293,U781,9112.47,2025-10-07 17:45:22,payment,0
U189,U360,3269.64,2025-10-13 20:19:36,transfer,0
U557,U969,16994.26,2025-10-20 15:00:22,payment,0
U895,U441,11984.43,2025-10-09 23:00:00,transfer,0
U538,U943,16480.4,2025-10-25 17:39:03,cash_in,0
U126,U793,16135.68,2025-10-16 23:38:45,payment,0
U800,U200,17462.06,2025-10-17 05:40:35,cash_in,0
U365,U176,16094.91,2025-10-25 02:14:12,cash_in,0
U444,U53,14549.63,2025-10-24 22:25:16,payment,0
U256,U501,1012.42,2025-10-14 00:22:34,cash_in,0
U985,U419,9174.46,2025-10-11 23:03:54,transfer,0
U544,U936,12090.27,2025-10-23 23:24:01,cash_in,0
U735,U624,54.83,2025-10-15 19:28:00,cash_in,0
U556,U600,14761.64,2025-10-26 22:13:18,payment,0
U917,U179,973.69,2025-10-28 21:29:49,cash_in,0
U666,U344,15829.7,2025-10-07 16:18:54,transfer,0
U839,U869,18155.26,2025-10-06 04:25:42,payment,0
U161,U792,2353.87,2025-10-18 11:15:02,transfer,0
U193,U993,7713.6,2025-10-16 10:46:22,cash_in,0
U943,U31,391.25,2025-10-19 21:09:29,payment,0
U952,U847,11822.17,2025-10-21 16:20:33,transfer,0
U32,U11,6785.89,2025-10-24 02:20:33,payment,0
U784,U187,9400.6,2025-10-07 19:14:33,payment,0
U391,U374,969.09,2025-10-12 02:18:54,transfer,0
U523,U280,15141.39,2025-10-21 17:28:52,transfer,0
U935,U919,2700.81,2025-10-01 04:26:57,cash_in,0
U117,U892,12896.51,2025-10-22 12:52:51,payment,0
U47,U920,19396.21,2025-10-21 07:57:58,cash_in,0
U447,U698,9542.87,2025-10-14 16:03:14,payment,0
U119,U556,9480.14,2025-10-15 15:11:26,payment,0
U795,U690,17534.39,2025-10-08 18:20:49,transfer,0
U644,U359,2576.23,2025-10-12 20:14:42,payment,0
U859,U710,2836.05,2025-10-19 03:32:52,payment,0
U981,U143,7181.34,2025-10-03 03:45:53,cash_in,0
U840,U810,11029.98,2025-10-05 23:59:26,transfer,0
U21,U751,18664.13,2025-10-28 13:06:20,cash_in,0
U587,U68,14686.29,2025-10-05 05:46:13,transfer,0
U261,U893,9580.52,2025-10-21 02:49:35,cash_in,0
U170,U322,11927.01,2025-10-17 01:37:46,payment,0
U780,U956,2579.13,2025-10-08 07:09:23,transfer,0
U785,U984,11258.87,2025-10-24 22:55:40,payment,0
U877,U337,19471.31,2025-10-09 12:52:49,cash_in,0
U626,U28,856.41,2025-10-01 16:07:54,cash_in,0
U61,U342,16259.93,2025-10-06 09:42:47,transfer,0
U599,U518,6616.34,2025-10-20 00:52:45,payment,0
U456,U981,8200.93,2025-10-23 08:41:22,payment,0
U807,U372,6308.01,2025-10-05 05:59:04,cash_in,0
U364,U758,8215.49,2025-10-15 17:20:54,transfer,0
U805,U944,6658.12,2025-10-27 07:26:57,payment,0
U913,U140,5001.44,2025-10-14 22:15:52,transfer,0
U34,U990,11295.55,2025-10-24 14:51:48,payment,0
U413,U759,6216.88,2025-10-18 00:30:06,transfer,0
U756,U539,18201.65,2025-10-09 01:49:24,transfer,0
U410,U377,10721.71,2025-10-27 01:23:52,payment,0
U278,U439,8132.79,2025-10-29 23:06:54,payment,0
U84,U977,19732.24,2025-10-05 22:36:09,transfer,0
U864,U160,13169.69,2025-10-11 01:56:46,payment,0
U667,U934,612.95,2025-10-18 17:26:17,transfer,0
U366,U643,5835.14,2025-10-09 19:27:56,transfer,0
U909,U267,9656.39,2025-10-07 01:56:58,payment,0
U899,U622,225.94,2025-10-25 19:05:51,payment,0
U301,U233,16216.46,2025-10-07 20:06:04,payment,0
U643,U56,6040.27,2025-10-23 23:30:21,cash_in,0
U234,U786,5932.58,2025-10-14 03:44:56,cash_in,0
U746,U471,13729.07,2025-10-01 11:07:47,transfer,0
U902,U45,14879.92,2025-10-12 00:57:18,cash_in,0
U462,U299,1359.61,2025-10-29 05:17:13,cash_in,0
U967,U621,15765.5,2025-10-05 05:00:09,cash_in,0
U200,U837,19481.87,2025-10-15 03:01:11,transfer,0
U27,U795,12347.86,2025-10-24 04:58:58,payment,0
U250,U499,13657.15,2025-10-01 19:30:02,cash_in,0
U936,U266,15629.88,2025-10-29 16:32:29,payment,0
U245,U453,14970.23,2025-10-11 06:47:23,payment,0
U713,U265,11263.39,2025-10-21 02:50:37,cash_in,0
U246,U741,4966.99,2025-10-27 02:32:02,transfer,0
U159,U633,8871.84,2025-10-16 03:35:01,transfer,0
U844,U32,13370.76,2025-10-27 01:04:03,transfer,0
U644,U994,13715.65,2025-10-12 17:35:17,payment,0
U834,U609,3256.83,2025-10-03 03:11:14,cash_in,0
U549,U746,5967.54,2025-10-21 12:08:16,cash_in,0
U554,U152,19701.32,2025-10-23 08:28:39,payment,0
U703,U51,17122.2,2025-10-13 17:15:23,cash_in,0
U348,U691,5160.7,2025-10-10 11:44:49,cash_in,0
U165,U707,5243.73,2025-10-22 23:20:42,transfer,0
U89,U300,5946.99,2025-10-11 01:36:13,cash_in,0
U146,U857,13545.36,2025-10-18 08:56:56,payment,0
U367,U398,3551.96,2025-10-01 09:49:23,transfer,0
U292,U529,4157.32,2025-10-23 13:19:34,payment,0
U384,U467,12616.22,2025-10-12 16:54:54,payment,0
U121,U979,2013.43,2025-10-07 17:06:21,payment,0
U684,U358,15278.34,2025-10-19 04:49:35,payment,0
U239,U219,5997.52,2025-10-29 20:41:09,payment,0
U381,U337,17687.59,2025-10-28 13:01:47,transfer,0
U614,U636,1239.76,2025-10-05 03:28:02,cash_in,0
U740,U596,2832.98,2025-10-19 08:30:15,payment,0
U155,U499,4788.61,2025-10-26 14:33:28,payment,0
U955,U674,2407.07,2025-10-24 06:13:17,transfer,0
U238,U960,7098.27,2025-10-11 10:11:50,payment,0
U422,U561,3599.69,2025-10-13 07:47:46,payment,0
U9,U140,4080.69,2025-10-29 19:08:36,payment,0
U338,U858,3256.95,2025-10-17 02:07:42,cash_in,0
U808,U759,2634.85,2025-10-02 14:14:37,payment,0
U692,U178,8717.51,2025-10-15 16:41:18,payment,0
U969,U346,14856.46,2025-10-18 06:51:08,cash_in,0
U4,U403,7146.38,2025-10-21 16:04:36,payment,0
U655,U167,561.78,2025-10-08 15:58:07,transfer,0
U646,U195,8111.17,2025-10-13 13:03:45,payment,0
U297,U705,12785.23,2025-10-15 03:28:40,transfer,0
U608,U863,8321.35,2025-10-04 00:06:31,transfer,0
U531,U161,6001.65,2025-10-26 08:33:14,cash_in,0
U656,U921,17324.71,2025-10-04 04:25:04,cash_in,0
U323,U548,8400.14,2025-10-27 20:25:09,transfer,0
U899,U54,8618.56,2025-10-10 08:25:00,transfer,0
U642,U678,19081.09,2025-10-08 16:29:11,payment,0
U648,U355,2176.7,2025-10-01 09:18:26,payment,0
U932,U910,4016.29,2025-10-11 19:47:58,payment,0
U550,U886,4579.81,2025-10-28 00:51:10,payment,0
U84,U742,9531.71,2025-10-25 18:13:43,transfer,0
U289,U693,3691.87,2025-10-07 20:05:19,cash_in,0
U288,U528,2769.14,2025-10-13 07:53:15,cash_in,0
U808,U163,12288.83,2025-10-28 10:10:14,transfer,0
U725,U542,12443.62,2025-10-07 06:38:50,cash_in,0
U921,U901,4368.23,2025-10-16 16:12:40,cash_in,0
U722,U379,7244.16,2025-10-28 12:51:28,payment,0
U700,U198,18826.68,2025-10-15 22:41:27,cash_in,0
U325,U721,15944.12,2025-10-20 03:52:20,payment,0
U854,U713,6968.7,2025-10-05 18:25:52,cash_in,0
U882,U341,10170.99,2025-10-04 18:38:49,transfer,0
U489,U645,1199.04,2025-10-11 22:44:12,transfer,0
U500,U75,16151.87,2025-10-28 14:49:32,payment,0
U5,U44,3523.64,2025-10-12 07:43:07,cash_in,0
U759,U19,16502.4,2025-10-01 18:28:48,transfer,0
U831,U414,1815.7,2025-10-17 03:14:41,cash_in,0
U617,U168,7527.5,2025-10-15 13:43:51,cash_in,0
U637,U487,12978.48,2025-10-21 09:45:03,cash_in,0
U36,U773,2892.39,2025-10-24 05:57:13,cash_in,0
U596,U171,4659.13,2025-10-17 10:05:48,transfer,0
U611,U31,5998.13,2025-10-09 13:01:46,payment,0
U537,U419,1439.13,2025-10-09 05:08:27,transfer,0
U920,U602,18700.59,2025-10-12 20:05:50,payment,0
U333,U644,15003.54,2025-10-26 21:56:22,payment,0
U189,U705,18155.2,2025-10-03 20:47:33,cash_in,0
U99,U256,8648.12,2025-10-10 16:08:35,payment,0
U296,U867,11448.31,2025-10-05 17:43:50,transfer,0
U996,U374,2242.33,2025-10-09 16:21:47,cash_in,0
U745,U243,18554.84,2025-10-25 12:30:45,cash_in,0
U814,U276,1824.24,2025-10-11 05:30:32,cash_in,0
U648,U740,18532.48,2025-10-19 04:59:17,payment,0
U34,U922,4198.13,2025-10-03 00:54:02,transfer,0
U936,U730,15354.93,2025-10-27 10:04:42,payment,0
U878,U358,16284.26,2025-10-25 01:49:37,payment,0
U955,U947,647.23,2025-10-17 12:16:00,payment,0
U643,U909,11915.56,2025-10-26 18:26:06,cash_in,0
U604,U211,1057.91,2025-10-17 16:45:46,transfer,0
U549,U571,7381.5,2025-10-17 00:26:55,cash_in,0
U310,U572,598.83,2025-10-13 02:54:53,payment,0
U579,U862,364.67,2025-10-02 08:33:30,payment,0
U467,U525,7208.88,2025-10-25 06:05:16,payment,0
U306,U504,16024.0,2025-10-16 01:17:39,payment,0
U940,U836,3833.19,2025-10-06 06:51:35,cash_in,0
U417,U424,10391.85,2025-10-29 15:46:04,cash_in,0
U14,U8,13983.08,2025-10-01 00:03:33,transfer,0
U861,U945,14367.72,2025-10-28 22:22:50,payment,0
U31,U969,12363.27,2025-10-03 18:09:39,transfer,0
U292,U467,19782.1,2025-10-27 08:59:27,payment,0
U898,U370,732.06,2025-10-28 14:58:24,transfer,0
U720,U293,16099.43,2025-10-11 06:10:25,cash_in,0
U936,U322,15091.4,2025-10-06 03:45:15,payment,0
U541,U562,16707.0,2025-10-05 20:49:01,transfer,0
U516,U454,9959.77,2025-10-07 01:34:27,payment,0
U329,U471,19810.04,2025-10-11 12:23:39,cash_in,0
U889,U318,8397.95,2025-10-15 02:44:01,cash_in,0
U866,U448,1172.17,2025-10-06 02:47:32,cash_in,0
U188,U754,3676.37,2025-10-20 22:02:55,cash_in,0
U650,U101,3182.17,2025-10-21 00:39:30,transfer,0
U60,U424,1006.76,2025-10-06 17:22:05,transfer,0
U654,U81,18504.83,2025-10-04 22:10:23,transfer,0
U772,U874,11855.6,2025-10-22 03:37:18,transfer,1
U146,U371,6530.29,2025-10-17 15:41:41,payment,0
U836,U427,11116.31,2025-10-22 00:06:48,transfer,0
U214,U763,17340.77,2025-10-18 15:30:08,transfer,0
U238,U641,959.61,2025-10-20 19:12:04,payment,0
U265,U828,19256.66,2025-10-25 07:02:01,payment,0
U423,U670,9690.2,2025-10-05 13:11:55,cash_in,0
U588,U684,15138.14,2025-10-28 15:02:19,cash_in,0
U750,U534,15199.12,2025-10-12 05:42:58,cash_in,0
U424,U567,15677.93,2025-10-24 10:06:56,transfer,0
U226,U886,18397.86,2025-10-03 13:54:36,transfer,0
U794,U719,9260.1,2025-10-09 08:05:01,cash_in,0
U651,U320,7516.25,2025-10-09 03:53:10,payment,0
U356,U832,599.79,2025-10-18 01:34:08,cash_in,0
U260,U855,5107.87,2025-10-09 09:25:38,cash_in,0
U567,U626,6914.49,2025-10-08 13:07:32,payment,0
U288,U946,8576.27,2025-10-05 11:35:48,transfer,0
U70,U9,8991.25,2025-10-03 11:49:32,transfer,0
U779,U617,9163.52,2025-10-25 03:05:23,payment,0
U973,U437,16004.1,2025-10-17 17:31:25,cash_in,0
U780,U247,1405.55,2025-10-10 10:41:09,transfer,0
U325,U19,7492.34,2025-10-27 00:06:27,transfer,0
U90,U246,10980.83,2025-10-01 22:27:17,payment,0
U617,U292,18056.0,2025-10-06 08:04:38,cash_in,0
U525,U766,1581.16,2025-10-17 12:36:04,cash_in,0
U972,U916,14307.42,2025-10-19 02:30:18,transfer,0
U945,U76,1201.59,2025-10-24 07:36:41,payment,0
U865,U647,8965.76,2025-10-10 20:06:14,cash_in,0
U924,U218,19755.48,2025-10-08 00:00:51,cash_in,0
U766,U322,1152.73,2025-10-29 08:36:58,cash_in,0
U59,U377,2105.91,2025-10-27 16:03:33,cash_in,0
U507,U557,10518.75,2025-10-24 04:53:14,transfer,0
U168,U92,9499.25,2025-10-09 12:12:50,cash_in,0
U67,U820,5901.59,2025-10-23 00:46:59,transfer,0
U468,U90,18867.76,2025-10-15 04:28:50,cash_in,0
U802,U493,17454.92,2025-10-20 13:11:11,transfer,0
U928,U437,4089.83,2025-10-08 22:57:57,cash_in,0
U246,U685,1485.86,2025-10-11 09:53:24,cash_in,0
U250,U859,15642.08,2025-10-03 11:00:07,cash_in,0
U256,U643,2677.46,2025-10-13 01:40:45,cash_in,0
U960,U253,11091.65,2025-10-20 03:41:44,payment,0
U150,U125,905.19,2025-10-06 16:17:00,transfer,0
U354,U943,13419.43,2025-10-24 13:50:46,payment,0
U364,U187,19246.67,2025-10-29 07:21:09,payment,0
U675,U797,18182.97,2025-10-11 02:42:09,payment,0
U859,U4,11756.82,2025-10-04 07:13:46,payment,0
U164,U398,19829.73,2025-10-25 04:19:56,transfer,0
U811,U1000,10238.21,2025-10-08 18:17:47,cash_in,0
U39,U493,9888.03,2025-10-08 13:24:11,cash_in,0
U144,U811,19769.67,2025-10-04 19:22:29,payment,0
U580,U989,448.92,2025-10-18 18:57:18,payment,0
U373,U482,11279.44,2025-10-28 13:37:24,transfer,0
U542,U762,6182.26,2025-10-15 01:56:37,transfer,0
U628,U447,19549.09,2025-10-04 22:31:04,cash_in,0
U398,U888,10910.36,2025-10-10 22:15:59,transfer,0
U329,U267,460.52,2025-10-25 10:29:32,transfer,0
U465,U37,13630.78,2025-10-16 12:29:52,payment,0
U7,U335,15169.93,2025-10-22 17:39:57,payment,0
U590,U23,6703.49,2025-10-16 05:26:10,cash_in,0
U956,U474,5570.63,2025-10-02 15:14:30,transfer,0
U783,U333,16480.98,2025-10-24 10:44:17,cash_in,0
U757,U736,4899.66,2025-10-06 02:16:38,payment,0
U806,U621,11553.66,2025-10-20 16:05:26,cash_in,0
U697,U531,9337.07,2025-10-18 13:08:42,payment,0
U946,U685,12518.02,2025-10-27 06:01:50,cash_in,0
U256,U153,2576.08,2025-10-04 14:21:55,transfer,0
U547,U818,10346.22,2025-10-19 20:20:17,transfer,0
U353,U70,16038.0,2025-10-22 16:51:30,cash_in,0
U289,U583,12135.58,2025-10-24 05:11:54,transfer,0
U7,U533,2457.76,2025-10-14 07:19:56,transfer,0
U938,U160,5566.63,2025-10-08 10:21:43,payment,0
U5,U78,14175.17,2025-10-04 13:57:08,transfer,0
U799,U744,5394.97,2025-10-13 18:14:55,cash_in,0
U704,U538,18872.37,2025-10-08 00:41:34,cash_in,0
U580,U762,12961.15,2025-10-09 12:40:57,payment,0
U132,U677,9510.89,2025-10-27 16:34:03,transfer,0
U774,U536,3729.01,2025-10-06 15:01:01,transfer,0
U793,U556,10829.84,2025-10-05 15:39:19,payment,0
U514,U28,18643.85,2025-10-10 17:28:38,payment,0
U740,U198,3712.31,2025-10-08 01:17:25,transfer,0
U669,U450,10163.56,2025-10-25 02:37:16,cash_in,0
U697,U632,18319.75,2025-10-11 03:12:53,payment,0
U917,U729,1555.18,2025-10-27 23:18:51,transfer,0
U458,U686,2456.24,2025-10-26 14:41:08,transfer,0
U930,U546,3238.57,2025-10-08 23:32:24,transfer,0
U635,U944,12598.65,2025-10-13 10:58:09,transfer,0
U42,U31,10324.88,2025-10-02 11:35:02,transfer,0
U865,U109,3399.35,2025-10-19 18:51:49,cash_in,0
U226,U445,8648.22,2025-10-08 03:32:09,payment,0
U564,U315,4331.04,2025-10-12 10:01:25,cash_in,0
U345,U983,6565.08,2025-10-25 18:57:43,payment,0
U631,U240,14795.04,2025-10-07 18:44:11,payment,0
U337,U514,14984.17,2025-10-12 23:01:11,payment,0
U450,U462,17060.35,2025-10-02 11:04:25,cash_in,0
U914,U909,2675.32,2025-10-02 15:02:53,cash_in,0
U377,U559,18034.91,2025-10-18 09:53:07,transfer,0
U29,U941,1490.87,2025-10-14 01:10:32,cash_in,0
U23,U854,15154.94,2025-10-16 20:08:02,cash_in,0
U620,U769,896.09,2025-10-17 18:48:04,cash_in,0
U800,U404,1255.04,2025-10-21 16:46:15,transfer,0
U443,U493,3101.23,2025-10-16 01:14:30,cash_in,0
U523,U385,9216.49,2025-10-18 19:40:44,cash_in,0
U808,U11,4358.34,2025-10-19 04:21:30,cash_in,0
U77,U724,12280.02,2025-10-02 05:05:26,cash_in,0
U92,U973,8493.5,2025-10-26 16:20:01,transfer,0
U598,U682,11061.06,2025-10-10 02:35:35,transfer,0
U157,U644,3208.04,2025-10-21 11:51:07,payment,0
U160,U222,11679.31,2025-10-25 14:34:19,payment,0
U766,U771,7987.39,2025-10-24 13:20:12,payment,0
U106,U784,8139.69,2025-10-14 09:57:45,payment,0
U529,U359,15169.17,2025-10-14 02:18:38,cash_in,0
U26,U391,13897.32,2025-10-21 16:03:27,transfer,0
U870,U930,1436.17,2025-10-08 20:44:35,cash_in,0
U300,U265,2178.67,2025-10-29 11:26:47,transfer,0
U468,U448,2061.9,2025-10-21 18:31:58,cash_in,0
U164,U688,18454.23,2025-10-03 14:56:48,payment,0
U230,U329,2799.84,2025-10-27 18:44:28,transfer,0
U667,U436,14166.1,2025-10-20 18:40:21,payment,0
U665,U700,18520.85,2025-10-13 08:43:38,payment,0
U993,U320,7586.79,2025-10-18 17:10:03,payment,0
U309,U919,6978.9,2025-10-08 03:49:06,payment,0
U605,U185,14721.72,2025-10-01 08:38:57,cash_in,0
U309,U150,364.63,2025-10-12 02:46:37,transfer,0
U945,U949,14606.17,2025-10-20 11:15:53,payment,0
U248,U90,6176.28,2025-10-21 17:40:01,payment,0
U760,U77,19052.87,2025-10-19 01:46:32,payment,0
U575,U51,13138.85,2025-10-05 23:58:41,payment,0
U405,U683,17891.49,2025-10-10 01:25:57,payment,0
U644,U744,6795.61,2025-10-23 22:36:58,payment,0
U350,U882,19008.78,2025-10-09 12:30:22,cash_in,0
U192,U403,17350.25,2025-10-21 05:37:21,payment,0
U26,U902,15941.73,2025-10-18 11:37:37,payment,0
U615,U221,19904.2,2025-10-14 17:40:50,payment,0
U134,U7,19395.26,2025-10-05 02:21:30,cash_in,0
U51,U252,15701.87,2025-10-28 09:37:54,cash_in,0
U638,U522,18818.17,2025-10-29 01:54:06,transfer,0
U882,U892,10910.87,2025-10-10 19:28:11,cash_in,0
U994,U359,4813.77,2025-10-05 06:14:12,payment,0
U324,U568,1279.58,2025-10-21 06:00:01,cash_in,0
U670,U662,1977.37,2025-10-20 13:05:16,payment,0
U48,U195,12724.31,2025-10-29 09:23:30,transfer,0
U828,U451,4277.02,2025-10-14 05:37:55,transfer,0
U539,U647,6651.44,2025-10-02 06:30:15,cash_in,0
U182,U171,13453.33,2025-10-15 10:51:56,transfer,0
U158,U169,10869.67,2025-10-27 16:11:18,payment,0
U249,U889,18458.86,2025-10-17 10:27:17,payment,0
U211,U200,6450.02,2025-10-11 18:54:05,payment,0
U604,U770,14561.02,2025-10-14 13:38:49,cash_in,0
U248,U981,9604.51,2025-10-09 00:24:45,cash_in,0
U495,U524,6244.78,2025-10-04 12:01:47,transfer,0
U858,U581,7196.06,2025-10-06 12:16:41,transfer,0
U842,U808,12126.71,2025-10-12 04:33:31,cash_in,0
U539,U660,10925.26,2025-10-24 10:49:39,transfer,0
U780,U59,3687.61,2025-10-14 00:14:15,payment,0
U167,U650,424.07,2025-10-12 19:53:15,transfer,0
U826,U88,3338.26,2025-10-02 17:13:20,cash_in,0
U581,U447,18248.06,2025-10-27 23:57:44,cash_in,0
U704,U892,19960.76,2025-10-12 23:47:06,payment,0
U472,U848,11896.04,2025-10-29 05:35:07,transfer,0
U490,U237,18745.22,2025-10-12 17:31:17,transfer,0
U785,U779,980.57,2025-10-27 08:11:28,payment,0
U873,U862,14805.43,2025-10-22 03:49:16,transfer,0
U245,U691,10760.84,2025-10-10 11:34:16,payment,0
U660,U218,18940.7,2025-10-04 14:22:30,cash_in,0
U24,U552,9375.99,2025-10-17 15:40:14,cash_in,0
U461,U699,7240.09,2025-10-25 01:14:51,cash_in,0
U706,U257,7318.53,2025-10-29 00:28:40,transfer,0
U666,U509,15390.1,2025-10-14 07:47:09,cash_in,0
U368,U778,16490.35,2025-10-27 01:00:04,payment,0
U854,U951,2567.0,2025-10-28 07:10:28,cash_in,0
U900,U357,13189.36,2025-10-09 03:36:08,transfer,0
U96,U786,6201.41,2025-10-01 13:25:09,transfer,0
U848,U514,9338.18,2025-10-25 21:10:07,cash_in,0
U167,U688,5403.52,2025-10-12 23:03:37,transfer,0
U605,U475,9598.14,2025-10-03 17:29:08,cash_in,0
U585,U525,16085.6,2025-10-18 13:49:11,cash_in,0
U583,U941,4356.57,2025-10-04 17:56:46,payment,0
U449,U518,3590.59,2025-10-25 15:26:13,payment,0
U994,U233,5331.48,2025-10-29 04:51:05,cash_in,0
U69,U547,7553.84,2025-10-10 23:24:21,cash_in,0
U79,U66,3302.29,2025-10-11 01:12:33,transfer,0
U304,U461,17275.22,2025-10-08 11:43:47,cash_in,0
U755,U811,9130.34,2025-10-11 20:13:03,cash_in,0
U875,U758,4179.6,2025-10-03 09:20:19,cash_in,0
U415,U178,16427.62,2025-10-04 16:57:47,payment,0
U420,U925,5383.32,2025-10-26 20:46:07,payment,0
U369,U607,14436.93,2025-10-25 02:55:21,payment,0
U177,U320,12585.1,2025-10-05 11:36:13,payment,0
U984,U328,15391.53,2025-10-28 06:53:02,payment,0
U207,U745,10969.3,2025-10-20 09:38:29,transfer,0
U645,U397,2721.56,2025-10-03 19:33:54,payment,0
U80,U128,13425.33,2025-10-12 20:25:43,cash_in,0
U151,U647,18282.9,2025-10-24 17:06:02,payment,0
U163,U999,16207.02,2025-10-25 14:39:53,cash_in,0
U85,U999,10014.63,2025-10-11 12:08:54,transfer,0
U771,U742,19070.51,2025-10-12 08:33:08,payment,0
U684,U552,19149.86,2025-10-27 16:17:15,cash_in,0
U153,U499,16622.85,2025-10-26 11:01:21,payment,0
U792,U81,4163.0,2025-10-27 09:30:19,transfer,0
U383,U782,3239.37,2025-10-26 17:54:24,transfer,0
U53,U811,5494.82,2025-10-25 21:47:32,transfer,0
U787,U469,16830.36,2025-10-08 16:55:28,transfer,0
U323,U488,1404.96,2025-10-29 20:03:39,payment,0
U359,U309,18396.9,2025-10-11 19:48:59,transfer,0
U428,U702,8314.62,2025-10-24 08:45:16,cash_in,0
U709,U888,15891.17,2025-10-15 03:09:50,transfer,0
U303,U551,995.32,2025-10-18 18:11:16,payment,0
U567,U959,17558.48,2025-10-10 03:12:11,payment,0
U271,U43,1091.48,2025-10-20 14:28:29,transfer,0
U258,U43,14272.98,2025-10-18 16:27:01,payment,0
U973,U300,12866.48,2025-10-08 06:25:06,payment,0
U752,U983,7081.24,2025-10-03 18:35:46,cash_in,0
U100,U924,2340.03,2025-10-03 18:07:22,payment,0
U789,U233,14432.46,2025-10-28 17:33:16,transfer,0
U759,U811,9998.17,2025-10-25 22:08:37,transfer,0
U803,U215,5778.24,2025-10-25 02:41:53,payment,0
U245,U283,2900.4,2025-10-09 02:05:43,payment,0
U866,U916,2119.4,2025-10-21 16:45:31,transfer,0
U97,U988,10844.12,2025-10-19 04:39:11,payment,0
U717,U733,18712.24,2025-10-12 16:05:55,cash_in,0
U358,U922,9092.32,2025-10-14 22:33:40,cash_in,0
U403,U41,18532.06,2025-10-09 11:18:38,payment,0
U883,U878,5658.14,2025-10-29 01:00:04,transfer,0
U547,U675,14061.08,2025-10-20 04:05:41,payment,0
U754,U770,7465.61,2025-10-26 06:33:26,payment,0
U961,U735,19648.09,2025-10-29 22:40:44,cash_in,0
U628,U840,1938.63,2025-10-11 17:39:43,transfer,0
U95,U888,4997.14,2025-10-12 22:12:19,cash_in,0
